Timestamp,FPS,Confidence
17:11:01.717,20,0.9254
17:11:01.764,20,0.9289
17:11:01.795,30,0.9166
17:11:01.844,21,0.9187
17:11:01.893,20,0.8568
17:11:01.924,31,0.8850
17:11:01.971,21,0.8451
17:11:02.020,20,0.8681
17:11:02.054,30,0.8806
17:11:02.100,20,0.7455
17:11:02.150,20,0.5904
17:11:02.198,20,0.8268
17:11:02.232,32,0.9035
