Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
20:52:04.390,29.46,31,0.00,0.00,WAITING_SERVER
20:52:04.434,41.81,22,0.00,0.00,WAITING_SERVER
20:52:04.484,47.19,19,0.00,0.00,WAITING_SERVER
20:52:04.531,44.58,21,0.00,0.00,WAITING_SERVER
20:52:04.566,33.43,28,0.00,0.00,WAITING_SERVER
20:52:04.611,42.66,22,0.00,0.00,WAITING_SERVER
20:52:04.660,45.98,20,0.00,0.00,WAITING_SERVER
20:52:04.691,28.42,32,0.00,0.00,WAITING_SERVER
20:52:04.739,45.42,20,0.00,0.00,WAITING_SERVER
20:52:04.786,44.81,21,0.00,0.00,WAITING_SERVER
20:52:04.818,29.17,31,0.00,0.00,WAITING_SERVER
20:52:04.868,47.86,20,0.00,0.00,WAITING_SERVER
20:52:04.914,44.14,21,0.00,0.00,WAITING_SERVER
20:52:04.945,29.17,31,0.00,0.00,WAITING_SERVER
20:52:04.993,44.97,21,0.00,0.00,WAITING_SERVER
20:52:05.042,47.12,20,0.00,0.00,WAITING_SERVER
20:52:05.073,28.27,32,0.00,0.00,WAITING_SERVER
20:52:05.122,45.50,20,0.00,0.00,WAITING_SERVER
20:52:05.642,516.91,1,0.00,0.00,WAITING_SERVER
20:52:05.681,36.61,25,0.00,0.00,WAITING_SERVER
20:52:05.731,48.10,19,0.00,0.00,WAITING_SERVER
20:52:05.764,31.74,30,0.00,0.00,WAITING_SERVER
20:52:05.810,42.86,21,0.00,0.00,WAITING_SERVER
20:52:05.859,46.06,20,0.00,0.00,WAITING_SERVER
20:52:05.907,46.30,20,0.00,0.00,WAITING_SERVER
20:52:05.939,29.26,31,0.00,0.00,WAITING_SERVER
20:52:05.988,46.05,20,0.00,0.00,WAITING_SERVER
20:52:06.016,26.22,35,0.00,0.00,WAITING_SERVER
20:52:06.066,46.48,20,0.00,0.00,WAITING_SERVER
20:52:06.114,46.42,20,0.00,0.00,WAITING_SERVER
20:52:06.164,47.26,20,0.00,0.00,WAITING_SERVER
20:52:06.196,29.74,30,0.00,0.00,WAITING_SERVER
20:52:06.243,44.30,21,0.00,0.00,WAITING_SERVER
20:52:06.291,45.02,20,0.00,0.00,WAITING_SERVER
20:52:06.322,28.70,31,0.00,0.00,WAITING_SERVER
20:52:06.369,44.44,21,0.00,0.00,WAITING_SERVER
20:52:06.420,47.94,19,0.00,0.00,WAITING_SERVER
20:52:06.452,30.22,31,0.00,0.00,WAITING_SERVER
20:52:06.498,43.29,22,0.00,0.00,WAITING_SERVER
20:52:06.548,47.48,19,0.00,0.00,WAITING_SERVER
20:52:06.578,28.58,33,0.00,0.00,WAITING_SERVER
20:52:06.629,47.36,19,0.00,0.00,WAITING_SERVER
20:52:07.153,522.57,1,0.00,0.00,WAITING_SERVER
20:52:07.189,34.95,27,0.00,0.00,WAITING_SERVER
20:52:07.238,46.84,20,0.00,0.00,WAITING_SERVER
20:52:07.272,30.61,29,0.00,0.00,WAITING_SERVER
20:52:07.318,44.55,21,0.00,0.00,WAITING_SERVER
20:52:07.366,45.98,20,0.00,0.00,WAITING_SERVER
20:52:07.397,28.42,33,0.00,0.00,WAITING_SERVER
20:52:07.443,43.66,21,0.00,0.00,WAITING_SERVER
20:52:07.491,44.67,21,0.00,0.00,WAITING_SERVER
20:52:07.540,46.78,20,0.00,0.00,WAITING_SERVER
20:52:07.572,29.12,31,0.00,0.00,WAITING_SERVER
20:52:07.620,45.45,20,0.00,0.00,WAITING_SERVER
20:52:07.665,42.77,22,0.00,0.00,WAITING_SERVER
20:52:07.698,30.13,30,0.00,0.00,WAITING_SERVER
20:52:07.746,45.28,20,0.00,0.00,WAITING_SERVER
20:52:07.794,46.15,20,0.00,0.00,WAITING_SERVER
20:52:07.828,31.71,29,0.00,0.00,WAITING_SERVER
20:52:07.875,43.84,21,0.00,0.00,WAITING_SERVER
20:52:07.923,45.48,20,0.00,0.00,WAITING_SERVER
20:52:07.954,28.60,32,0.00,0.00,WAITING_SERVER
20:52:08.002,46.59,21,0.00,0.00,WAITING_SERVER
20:52:08.050,46.14,20,0.00,0.00,WAITING_SERVER
20:52:08.081,27.71,33,0.00,0.00,WAITING_SERVER
20:52:08.131,48.06,19,0.00,0.00,WAITING_SERVER
20:52:08.654,520.49,1,0.00,0.00,WAITING_SERVER
20:52:08.690,33.08,28,0.00,0.00,WAITING_SERVER
20:52:08.739,46.47,20,0.00,0.00,WAITING_SERVER
20:52:08.768,28.09,34,0.00,0.00,WAITING_SERVER
20:52:08.819,47.22,19,0.00,0.00,WAITING_SERVER
20:52:08.866,45.33,21,0.00,0.00,WAITING_SERVER
20:52:08.898,29.63,31,0.00,0.00,WAITING_SERVER
20:52:08.947,46.61,20,0.00,0.00,WAITING_SERVER
20:52:08.994,44.38,21,0.00,0.00,WAITING_SERVER
20:52:09.025,29.44,32,0.00,0.00,WAITING_SERVER
20:52:09.075,46.71,20,0.00,0.00,WAITING_SERVER
20:52:09.122,44.18,21,0.00,0.00,WAITING_SERVER
20:52:09.171,47.16,19,0.00,0.00,WAITING_SERVER
20:52:09.203,30.73,31,0.00,0.00,WAITING_SERVER
20:52:09.251,45.67,20,0.00,0.00,WAITING_SERVER
20:52:09.299,46.11,20,0.00,0.00,WAITING_SERVER
20:52:09.330,27.88,32,0.00,0.00,WAITING_SERVER
20:52:09.379,46.29,20,0.00,0.00,WAITING_SERVER
20:52:09.427,46.05,20,0.00,0.00,WAITING_SERVER
20:52:09.457,27.83,33,0.00,0.00,WAITING_SERVER
20:52:09.508,48.26,19,0.00,0.00,WAITING_SERVER
20:52:09.556,46.39,20,0.00,0.00,WAITING_SERVER
20:52:09.587,27.80,32,0.00,0.00,WAITING_SERVER
20:52:09.636,46.15,20,0.00,0.00,WAITING_SERVER
20:52:10.162,524.62,1,0.00,0.00,WAITING_SERVER
20:52:10.198,33.01,27,0.00,0.00,WAITING_SERVER
20:52:10.246,45.64,20,0.00,0.00,WAITING_SERVER
20:52:10.278,29.24,31,0.00,0.00,WAITING_SERVER
20:52:10.325,45.65,21,0.00,0.00,WAITING_SERVER
20:52:10.375,46.83,20,0.00,0.00,WAITING_SERVER
