Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
18:27:23.979,44.52,21,3.34,0.90,DETECT_ARRIVAL
18:27:24.011,29.10,31,3.35,0.90,DETECT_ARRIVAL
18:27:24.058,45.26,21,3.36,0.89,DETECT_ARRIVAL
18:27:24.106,45.07,20,3.38,0.90,DETECT_ARRIVAL
18:27:24.138,29.44,31,3.40,0.90,DETECT_ARRIVAL
18:27:24.186,45.49,20,3.42,0.90,DETECT_ARRIVAL
18:27:24.234,45.37,20,3.43,0.88,DETECT_ARRIVAL
18:27:24.283,47.01,20,3.45,0.89,DETECT_ARRIVAL
18:27:24.315,29.16,31,3.48,0.88,DETECT_ARRIVAL
18:27:24.363,46.19,20,3.50,0.89,DETECT_ARRIVAL
18:27:24.412,46.35,20,3.50,0.88,DETECT_ARRIVAL
18:27:24.444,29.51,31,3.50,0.89,DETECT_ARRIVAL
18:27:24.490,45.35,21,3.50,0.89,DETECT_ARRIVAL
18:27:24.537,44.12,21,3.50,0.91,DETECT_ARRIVAL
18:27:24.572,31.75,29,3.48,0.89,DETECT_ARRIVAL
18:27:24.618,44.86,21,3.48,0.90,DETECT_ARRIVAL
18:27:24.666,45.32,20,3.49,0.90,DETECT_ARRIVAL
18:27:24.699,30.07,30,3.48,0.90,DETECT_ARRIVAL
18:27:24.747,45.25,21,3.49,0.90,DETECT_ARRIVAL
18:27:24.794,44.76,21,3.49,0.90,DETECT_ARRIVAL
18:27:24.828,30.78,29,3.50,0.90,DETECT_ARRIVAL
18:27:24.874,43.67,21,3.52,0.90,DETECT_ARRIVAL
18:27:24.923,45.07,20,3.53,0.87,DETECT_ARRIVAL
18:27:24.971,45.32,20,3.55,0.87,DETECT_ARRIVAL
18:27:25.003,30.11,30,3.58,0.87,DETECT_ARRIVAL
18:27:25.051,44.64,20,3.60,0.87,DETECT_ARRIVAL
18:27:25.099,46.09,21,3.63,0.87,DETECT_ARRIVAL
18:27:25.131,30.53,30,3.67,0.85,DETECT_ARRIVAL
18:27:25.180,46.24,20,3.68,0.87,DETECT_ARRIVAL
18:27:25.229,45.92,20,3.70,0.88,DETECT_ARRIVAL
18:27:25.260,28.89,31,3.71,0.89,DETECT_ARRIVAL
18:27:25.308,45.75,20,3.73,0.88,DETECT_ARRIVAL
18:27:25.355,44.56,21,3.74,0.90,DETECT_ARRIVAL
18:27:25.389,31.15,29,3.74,0.87,DETECT_ARRIVAL
18:27:25.435,43.64,21,3.74,0.89,DETECT_ARRIVAL
18:27:25.483,46.05,20,3.72,0.87,DETECT_ARRIVAL
18:27:25.515,29.21,31,3.70,0.87,DETECT_ARRIVAL
18:27:25.564,45.42,20,3.68,0.88,DETECT_ARRIVAL
18:27:25.612,45.50,21,3.66,0.89,DETECT_ARRIVAL
18:27:25.643,29.76,31,3.63,0.87,DETECT_ARRIVAL
18:27:25.692,46.73,20,3.59,0.87,DETECT_ARRIVAL
18:27:25.739,45.42,20,3.56,0.86,DETECT_ARRIVAL
18:27:25.769,27.17,33,3.52,0.87,DETECT_ARRIVAL
18:27:25.818,46.04,20,3.49,0.90,DETECT_ARRIVAL
18:27:25.867,46.48,20,3.44,0.90,DETECT_ARRIVAL
18:27:25.914,44.78,21,3.40,0.89,DETECT_ARRIVAL
18:27:25.948,30.58,29,3.36,0.90,DETECT_ARRIVAL
18:27:25.994,44.79,21,3.32,0.89,DETECT_ARRIVAL
18:27:26.043,46.23,20,3.28,0.89,DETECT_ARRIVAL
18:27:26.075,29.66,31,3.24,0.89,DETECT_ARRIVAL
18:27:26.121,44.90,21,3.21,0.90,DETECT_ARRIVAL
18:27:26.170,45.17,20,3.18,0.89,DETECT_ARRIVAL
18:27:26.202,30.92,31,3.16,0.91,DETECT_ARRIVAL
18:27:26.251,45.94,20,3.14,0.92,DETECT_ARRIVAL
18:27:26.298,45.19,21,3.13,0.91,DETECT_ARRIVAL
18:27:26.330,29.57,31,3.13,0.90,DETECT_ARRIVAL
18:27:26.378,45.44,20,3.13,0.91,DETECT_ARRIVAL
18:27:26.426,46.05,20,3.12,0.92,DETECT_ARRIVAL
18:27:26.461,30.82,29,3.11,0.92,DETECT_ARRIVAL
18:27:26.506,42.88,22,3.08,0.92,DETECT_ARRIVAL
18:27:26.552,45.66,21,3.05,0.93,DETECT_ARRIVAL
18:27:26.603,47.02,19,3.01,0.92,DETECT_ARRIVAL
18:27:26.635,29.84,31,2.96,0.93,DETECT_ARRIVAL
18:27:26.682,44.96,21,2.90,0.93,DETECT_ARRIVAL
18:27:26.731,45.39,20,2.85,0.94,DETECT_ARRIVAL
18:27:26.764,30.94,30,2.79,0.95,DETECT_ARRIVAL
18:27:26.810,43.79,21,2.73,0.94,DETECT_ARRIVAL
18:27:26.859,47.03,20,2.67,0.94,DETECT_ARRIVAL
18:27:26.894,31.06,29,2.62,0.94,DETECT_ARRIVAL
18:27:26.937,40.34,23,2.58,0.94,DETECT_ARRIVAL
